0	0	1	False	anticipation
1	0	1	True	anticipation
2	0	-1	False	imperious
3	0	-1	True	rest
4	0	5	False	surprise
5	0	5	True	surprise
6	0	-5	False	sudden rest
7	0	-5	True	sudden relief
8	0	4	False	anticipation
9	0	4	True	intrigue
10	0	-4	False	relief
11	0	-4	True	relief
12	0	3	False	anticipation
13	0	3	True	comfort
14	0	-3	False	subtly imperious
15	0	-3	True	subtly imperious
16	0	2	False	growing anticipation
17	0	2	True	growing anticipation
18	0	-2	False	anticipation
19	0	-2	True	sedate
20	0	7	False	shock
21	0	7	True	shock
22	0	-7	False	sudden relief
23	0	-7	True	sudden relief
24	0	6	False	surprise
25	0	6	True	surprising progress
26	0	-6	False	relief
27	0	-6	True	relief
28	0	9	False	annoying
29	0	9	True	annoying
30	0	-9	False	comfort
31	0	-9	True	comfort
32	0	8	False	shock
33	0	8	True	shock
34	0	-8	False	calm
35	0	-8	True	calm
36	0	11	False	annoying
37	0	11	True	confusion
38	0	-11	False	serene
39	0	-11	True	serene
40	0	10	False	annoying
41	0	10	True	confusion
42	0	-10	False	anticipation
43	0	-10	True	wonder
44	1	2	False	anticipation
45	1	2	True	anticipation
46	1	0	False	disappointment
47	1	0	True	disappointment
48	1	6	False	hurt
49	1	6	True	confusion
50	1	-4	False	relief
51	1	-4	True	relief
52	1	5	False	apprehension
53	1	5	True	calm
54	1	-3	False	calm
55	1	-3	True	calm
56	1	4	False	anticipation
57	1	4	True	calm
58	1	-2	False	change
59	1	-2	True	comfort
60	1	3	False	tension
61	1	3	True	ominous
62	1	-1	False	imperious
63	1	-1	True	wonder
64	1	8	False	jarring
65	1	8	True	jarring
66	1	-6	False	relief
67	1	-6	True	relief
68	1	7	False	shock
69	1	7	True	wonder
70	1	-5	False	sudden relief
71	1	-5	True	sudden relief
72	1	10	False	pain
73	1	10	True	apprehension
74	1	-8	False	relief
75	1	-8	True	relief
76	1	9	False	discomfort
77	1	9	True	discomfort
78	1	-7	False	nuance
79	1	-7	True	wonder
80	1	12	False	pain
81	1	12	True	discomfort
82	1	-10	False	comfort
83	1	-10	True	comfort
84	1	11	False	pain
85	1	11	True	pain
86	1	-9	False	relief
87	1	-9	True	relief
88	2	3	False	anticipation
89	2	3	True	wonder
90	2	1	False	imperious
91	2	1	True	calm
92	2	7	False	shock
93	2	7	True	shock
94	2	-3	False	relief
95	2	-3	True	relief
96	2	6	False	apprehension
97	2	6	True	calm
98	2	-2	False	anticipation
99	2	-2	True	calm
100	2	5	False	anticipation
101	2	5	True	optimistic
102	2	-1	False	comfort
103	2	-1	True	comfort
104	2	4	False	anticipation
105	2	4	True	wonder
106	2	0	False	anticipation
107	2	0	True	wonderous comfort
108	2	9	False	hurt
109	2	9	True	hurt
110	2	-5	False	sudden comfort
111	2	-5	True	comfort
112	2	8	False	apprehension
113	2	8	True	anticipation
114	2	-4	False	relief
115	2	-4	True	comfort
116	2	11	False	shock
117	2	11	True	shock
118	2	-7	False	sudden comfort
119	2	-7	True	comfort
120	2	10	False	pain
121	2	10	True	shock
122	2	-6	False	releif
123	2	-6	True	relief
124	2	13	False	pain
125	2	13	True	shock
126	2	-9	False	sudden relief
127	2	-9	True	relief
128	2	12	False	pain
129	2	12	True	hurt
130	2	-8	False	relief
131	2	-8	True	comfort
132	3	4	False	surprise
133	3	4	True	anticipation